Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates,,
BCC;Bear Creek;Bear Creek;United States;US;57.6175;-155.867222;67;5880147;6252001;57.6175,,
MHV;Kern County;Mojave;United States;US;35.483333;-118.2;67;5373965;6252001;35.483333,,
PSK;New River Valley;Dublin;United States;US;37.116667;-80.683333;67;5344157;6252001;37.116667,,
WYB;SPB;Yes Bay;United States;US;55.916667;-131.8;67;\N;6252001;55.916667,,
WWP;Whale Pass;Whale Pass;United States;US;56.116667;-133.125;67;\N;6252001;56.116667,,
CHU;Chuathbaluk;Chuathbaluk;United States;US;61.666667;-159.25;67;\N;6252001;61.666667,,
FXE;Executive;Fort Lauderdale;United States;US;26.183333;-80.166667;1;4155966;6252001;26.183333,,
POU;Dutchess County;Poughkeepsie;United States;US;41.633333;-73.883333;67;5132143;6252001;41.633333,,
MRY;Monterey Peninsula;Monterey;United States;US;36.583333;-121.85;67;5374361;6252001;36.583333,,
RRL;Municipal;Merrill;United States;US;-34.683333;149.216667;67;5262680;6252001;-34.683333,,
MML;Municipal-Ryan Field;Marshall;United States;US;44.444167;-95.82;67;5261952;6252001;44.444167,,
PJB;Payson;Payson;United States;US;34.261111;-111.341667;67;5779548;6252001;34.261111,,
ARB;Municipal;Ann Arbor,-83.745556,
BZN;Gallatin Field;Bozeman;United States;US;45.7775;-111.153056;67;5641727;6252001;45.7775,,
OMA;Eppley Airfield;Omaha;United States;US;41.3;-95.9;67;5074472;6252001;41.3,,
JHM;Kapalua West Maui;Lahaina;United States;US;20.963056;-156.673056;67;5849996;6252001;20.963056,,
IML;Imperial;Imperial;United States;US;40.516667;-101.616667;67;5696354;6252001;40.516667,,
KMO;Manokotak SPB;Manokotak;United States;US;58.966667;-159.05;67;\N;6252001;58.966667,,
ACK;Nantucket Memorial;Nantucket;United States;US;41.266667;-70.066667;67;4944903;6252001;41.266667,,
SZL;Whiteman AFB;Kansas;United States;US;51.083333;5.683333;67;\N;6252001;51.083333,,
EMP;Emporia;Emporia;United States;US;38.333333;-96.183333;67;4757673;6252001;38.333333,,
FRI;Marshall AAF;Fort Riley,-96.764444,
TCS;Municipal;Truth Or Consequences;United States;US;50.033333;7.433333;67;5495292;6252001;50.033333,,
PAO;Palo Alto;Palo Alto;United States;US;37.466667;-122.116667;67;5380748;6252001;37.466667,,
POE;Polk AAF;Fort Polk;United States;US;31.033333;-93.183333;67;\N;6252001;31.033333,,
ZTJ;Princeton JT Rail;Princeton;United States;US;48.416667;-53.6;67;5268096;6252001;48.416667,,
OTM;Industrial;Ottumwa;United States;US;41.1;-92.45;67;4870380;6252001;41.1,,
WNA;Napakiak SPB;Napakiak;United States;US;60.7;-162.116667;67;\N;6252001;60.7,,
SPS;Sheppard AFB;Wichita Falls;United States;US;33.983333;-98.516667;67;4741752;6252001;33.983333,,
KKB;SPB;Kitoi Bay;United States;US;58.183333;-152.35;67;\N;6252001;58.183333,,
BWS;Blaine;Blaine;United States;US;48.966667;-122.833333;67;5787475;6252001;48.966667,,
ATL;Hartsfield-jackson Atlanta International;Atlanta,-84.428056,
DAL;Love Field;Dallas;United States;US;32.852778;-96.85;67;5722064;6252001;32.852778,,
ABI;Municipal;Abilene;United States;US;32.416667;-99.683333;67;4669635;6252001;32.416667,,
MEI;Key Field;Meridian;United States;US;32.333333;-88.75;67;5600685;6252001;32.333333,,
WLR;Loring;Loring;United States;US;55.6;-131.566667;67;\N;6252001;55.6,,
ANA;Orange County Steel Salvage Heliport;Anaheim;United States;US;33.848333;-117.850278;67;5323810;6252001;33.848333,,
MRF;Municipal;Marfa;United States;US;30.233333;-103.866667;67;5525775;6252001;30.233333,,
DRE;Drummond Island;Drummond Island;United States;US;46.016667;-83.75;67;\N;6252001;46.016667,,
FDY;Findlay;Findlay;United States;US;41.016667;-83.666667;67;5153924;6252001;41.016667,,
PUO;Prudhoe Bay;Prudhoe Bay;United States;US;54.95;-1.85;67;\N;6252001;54.95,,
LCH;Municipal;Lake Charles;United States;US;30.116667;-93.216667;67;4330236;6252001;30.116667,,
LRJ;Municipal;Lemars;United States;US;42.783333;-96.15;67;\N;6252001;42.783333,,
GED;Sussex County;Georgetown;United States;US;38.683333;-75.366667;67;5422889;6252001;38.683333,,
BKD;Stephens County;Breckenridge;United States;US;32.75;-98.9;67;5414872;6252001;32.75,,
FSI;Henry Post AAF;Fort Sill;United States;US;19.833333;-72.5;67;\N;6252001;19.833333,,
JBK;Berkeley;Berkeley;United States;US;37.95;-122.3;67;5327684;6252001;37.95,,
DAG;Barstow-Daggett;Daggett;United States;US;34.85;-116.783333;67;\N;6252001;34.85,,
JOT;Municipal;Joliet;United States;US;41.533333;-88.083333;67;4898015;6252001;41.533333,,
MDJ;City-county;Madras;United States;US;44.633333;-121.133333;67;5738690;6252001;44.633333,,
SPZ;Springdale Muni;Springdale;United States;US;36.183333;-94.133333;67;5213447;6252001;36.183333,,
SLK;Adirondack;Saranac Lake;United States;US;44.4;-74.2;67;5136322;6252001;44.4,,
BIH;Bishop;Bishop;United States;US;37.366667;-118.35;67;5328808;6252001;37.366667,,
ZWI;Wilmington Rail;Wilmington;United States;US;-32.65;138.1;67;4955840;6252001;-32.65,,
AYE;AAF Heliport;Fort Devens;United States;US;19.833333;-72.5;67;\N;6252001;19.833333,,
WAL;Wallops Flight Center;Chincoteague;United States;US;37.933333;-75.383333;67;4752495;6252001;37.933333,,
ELP;El Paso International Airport;El Paso;United States;US;31.8;-106.383333;67;5520993;6252001;31.8,,
HUD;Humboldt;Humboldt;United States;US;42.733333;-94.216667;67;4861335;6252001;42.733333,,
AIK;Municipal;Aiken;United States;US;33.65;-81.683333;67;4569067;6252001;33.65,,
OEO;Municipal;Osceola;United States;US;45.316667;-92.7;67;5265824;6252001;45.316667,,
SCM;SPB;Scammon Bay;United States;US;61.866667;-165.583333;67;\N;6252001;61.866667,,
TEH;Tetlin;Tetlin;United States;US;36.766667;49.5;67;\N;6252001;36.766667,,
BQV;Bartlett SPB;Gustavus;United States;US;58.45;-135.883333;67;\N;6252001;58.45,,
JCT;Kimble County;Junction;United States;US;30.483333;-99.766667;67;4701791;6252001;30.483333,,
LDM;Mason County;Ludington;United States;US;50.8;24.05;67;5000306;6252001;50.8,,
PHN;St Clair County Intl;Port Huron;United States;US;42.9;-82.533333;67;5006233;6252001;42.9,,
CZZ;Campo;Campo;United States;US;18.45;-72.1;67;\N;6252001;18.45,,
ELI;Elim;Elim;United States;US;64.616667;-162.266667;67;5188469;6252001;64.616667,,
IPL;Imperial County;Imperial;United States;US;32.833333;-115.566667;67;5696354;6252001;32.833333,,
WOD;Wood River;Wood River;United States;US;59.066667;-157.433333;67;5082201;6252001;59.066667,,
FCM;Flying Cloud;Minneapolis;United States;US;44.827222;-93.456944;67;5037649;6252001;44.827222,,
BDR;Igor I. Sikorsky Mem.;Bridgeport;United States;US;41.166667;-73.133333;67;5788111;6252001;41.166667,,
SRQ;Sarasota-Bradenton International Airport;Sarasota,-82.554444,
FBG;Simmons AAF;Fort Bragg;United States;US;19.833333;-72.5;67;5350039;6252001;19.833333,,
KPY;Port Bailey SPB;Port Bailey;United States;US;57.93;-153.040556;67;\N;6252001;57.93,,
RCR;Fulton County;Rochester;United States;US;49.916667;-0.966666999999999;67;5808524;6252001;49.916667,,
JVI;Central Jersey Regional Airport;Manville;United States;US;40.524444;-74.598333;67;5100830;6252001;40.524444,,
PAM;Tyndall AFB;Panama City,-85.576389,
HHH;Hilton Head;Hilton Head;United States;US;32.224444;-80.6975;67;\N;6252001;32.224444,,
BUM;Butler;Butler;United States;US;38.25;-94.316667;67;5247307;6252001;38.25,,
MAW;Malden;Malden;United States;US;36.6;-89.983333;67;4942939;6252001;36.6,,
NEL;Naec;Lakehurst;United States;US;36.833333;49.4;67;5100269;6252001;36.833333,,
GRF;Gray Aaf;Tacoma;United States;US;35.339167;-77.960556;67;5812944;6252001;35.339167,,
NGC;North Rim;Grand Canyon;United States;US;36.183333;-112.133333;67;\N;6252001;36.183333,,
TWD;Port Townsend;Port Townsend;United States;US;48.116667;-122.766667;67;5807239;6252001;48.116667,,
CYF;Chefornak SPB;Chefornak;United States;US;60.2;-164.183333;67;\N;6252001;60.2,,
GBG;Galesburg;Galesburg;United States;US;40.933333;-90.433333;67;4993609;6252001;40.933333,,
GUC;Gunnison;Gunnison;United States;US;38.533333;-106.933333;67;5540026;6252001;38.533333,,
SGR;Sugar Land Regional;Houston,-95.656667,
PII;Phillips Field;Fairbanks;United States;US;64.85;-147.783333;67;5861897;6252001;64.85,,
SAR;Sparta Community;Sparta;United States;US;38.116667;-89.7;67;5273927;6252001;38.116667,,
PMU;SPB;Paimiut;United States;US;61.966667;-160.233333;67;\N;6252001;61.966667,,
WBQ;Beaver;Beaver;United States;US;66.35;-147.4;67;5534882;6252001;66.35,,
CDS;Childress;Childress;United States;US;34.416667;-100.216667;67;5518758;6252001;34.416667,,
BNH;Barnes;Hartford;United States;US;41.766389;-72.683333;67;5255628;6252001;41.766389,,
DRG;Deering;Deering;United States;US;66.083333;-162.766667;67;5085351;6252001;66.083333,,
STP;Downtown;St Paul;United States;US;44.933333;-93.066667;67;\N;6252001;44.933333,,
HLI;Hollister;Hollister;United States;US;36.85;-121.4;67;5357499;6252001;36.85,,
CLU;Columbus Municipal;Columbus;United States;US;39.133333;-85.933333;67;5645893;6252001;39.133333,,
VDZ;Municipal;Valdez;United States;US;61.133333;-146.233333;67;5877389;6252001;61.133333,,
JLA;Quartz Creek;Cooper Lodge;United States;US;60.483333;-149.85;67;\N;6252001;60.483333,,
UNK;Unalakleet;Unalakleet;United States;US;63.883333;-160.783333;67;\N;6252001;63.883333,,
ACB;Antrim County;Bellaire;United States;US;44.983333;-85.202778;67;5146946;6252001;44.983333,,
JBC;Boston City Heliport;Boston;United States;US;42.343889;-71.049444;67;4930956;6252001;42.343889,,
BLI;Bellingham;Bellingham;United States;US;48.8;-122.533333;67;5786899;6252001;48.8,,
OYS;Yosemite Ntl Park;Yosemite Ntl Park;United States;US;37.85;-119.55;67;\N;6252001;37.85,,
EAT;Pangborn Field;Wenatchee;United States;US;47.4;-120.2;67;5815342;6252001;47.4,,
RAP;Regional;Rapid City;United States;US;44.033333;-103.05;67;5768233;6252001;44.033333,,
TLH;Tallahassee Regional Airport;Tallahassee;United States;US;30.396389;-84.350278;67;4174715;6252001;30.396389,,
FXM;Flaxman Island;Flaxman Island;United States;US;70.216667;-146.0;67;\N;6252001;70.216667,,
KCQ;Chignik;Chignik;United States;US;56.261111;-158.777778;67;\N;6252001;56.261111,,
HSI;Hastings;Hastings;United States;US;40.6;-98.433333;67;5192858;6252001;40.6,,
OGS;Ogdensburg;Ogdensburg;United States;US;44.683333;-75.466667;67;5129626;6252001;44.683333,,
SYA;Shemya AFB;Shemya;United States;US;52.716667;174.1;67;\N;6252001;52.716667,,
TIW;Industrial;Tacoma;United States;US;-16.3;-67.45;67;5812944;6252001;-16.3,,
NKX;Miramar MCAS;San Diego;United States;US;32.868333;-117.1425;67;5391811;6252001;32.868333,,
ROL;Roosevelt;Roosevelt;United States;US;40.3;-109.983333;67;5780699;6252001;40.3,,
MAC;Smart;Macon;United States;US;50.033333;4.2;67;4434645;6252001;50.033333,,
RNT;Renton;Renton,-122.215833,
KBK;Klag Bay;Klag Bay;United States;US;57.0;-136.0;67;\N;6252001;57.0,,
ILE;Municipal;Killeen;United States;US;31.15;-97.716667;67;4703223;6252001;31.15,,
NZW;South Weymouth;South Weymouth;United States;US;42.166667;-70.95;67;\N;6252001;42.166667,,
IAD;Washington Dulles International;Washington,-77.455833,
OWD;Memorial;Norwood;United States;US;42.183333;-71.183333;67;5129364;6252001;42.183333,,
RSP;Raspberry Strait;Raspberry Strait;United States;US;58.166667;-154.833333;67;\N;6252001;58.166667,,
KCC;Coffman Cove SPB;Coffman Cove;United States;US;56.0;-132.833333;67;\N;6252001;56.0,,
HBB;Industrial Airpark;Hobbs;United States;US;-18.999722;142.0;67;5471578;6252001;-18.999722,,
NBG;NAS/Alvin Callendar;New Orleans;United States;US;7.435556;123.415;67;4335045;6252001;7.435556,,
SWO;Searcy Fld;Stillwater;United States;US;36.166667;-97.083333;67;5139732;6252001;36.166667,,
DNN;Municipal;Dalton;United States;US;34.716667;-84.866667;67;5186267;6252001;34.716667,,
BMX;Big Mountain;Big Mountain;United States;US;59.366667;-155.266667;67;\N;6252001;59.366667,,
GSP;Greenville Spartanbur Int'l Airport;Greenville;United States;US;34.895556;-82.218889;67;5564488;6252001;34.895556,,
MZJ;Marana;Marana;United States;US;32.509722;-111.325278;67;5303705;6252001;32.509722,,
MDH;Southern Illinois;Carbondale;United States;US;37.783333;-89.25;67;5416113;6252001;37.783333,,
TUL;Tulsa International;Tulsa;United States;US;36.198333;-95.888056;67;4553433;6252001;36.198333,,
OKK;Kokomo;Kokomo;United States;US;40.533333;-86.066667;67;4922388;6252001;40.533333,,
ONA;Municipal;Winona;United States;US;50.3;-1.333333;67;5053156;6252001;50.3,,
KNB;Kanab;Kanab;United States;US;37.25;-112.833333;67;5541458;6252001;37.25,,
HLG;Ohio County;Wheeling;United States;US;16.196389;122.103611;67;5280854;6252001;16.196389,,
PFA;Paf Warren;Paf Warren;United States;US;58.681389;-156.8375;67;\N;6252001;58.681389,,
UMM;Summit;Summit;United States;US;63.333333;-149.133333;67;5812505;6252001;63.333333,,
DHN;Dothan Arpt;Dothan;United States;US;31.316667;-85.45;67;4059102;6252001;31.316667,,
LBE;Westmoreland County;Latrobe;United States;US;40.283333;-79.4;67;5197227;6252001;40.283333,,
SDP;Municipal;Sand Point;United States;US;55.316667;-160.516667;67;\N;6252001;55.316667,,
MCD;Mackinac Island;Mackinac Island;United States;US;45.865;-84.637222;67;\N;6252001;45.865,,
NWS;Pier 11/Wall St. SPB;New York;United States;US;5.5;-70.483333;67;5128581;6252001;5.5,,
TRT;Tremonton;Tremonton;United States;US;-7.8;-38.283333;67;5783768;6252001;-7.8,,
MWO;Hook Field;Middletown,-84.395278,
DPG;Michael AAF;Dugway;United States;US;48.583333;-81.016667;67;5774159;6252001;48.583333,,
EDG;Weide AAF;Edgewood;United States;US;49.783333;-1.133333;67;5793406;6252001;49.783333,,
YKM;Yakima Air Terminal;Yakima;United States;US;46.566667;-120.533333;67;5816605;6252001;46.566667,,
TUH;Arnold AFS;Tullahoma;United States;US;52.777222;-8.404167;67;4663494;6252001;52.777222,,
BLV;Belleville;Belleville;United States;US;44.166667;-77.383333;67;5245354;6252001;44.166667,,
ORV;Curtis Memorial;Noorvik;United States;US;66.833333;-161.033333;67;\N;6252001;66.833333,,
EVM;Eveleth;Eveleth;United States;US;47.433333;-92.5;67;5025971;6252001;47.433333,,
KKK;Kalakaket AFS;Kalakaket;United States;US;64.416667;-156.833333;67;\N;6252001;64.416667,,
MOD;Municipal;Modesto,-120.954444,
TYR;Tyler Pounds Regional Airport;Tyler;United States;US;32.354167;-95.4025;67;5050847;6252001;32.354167,,
MCW;Mason City Municipal;Mason City,-93.331389,
OTS;Anacortes;Anacortes;United States;US;48.5;-122.616667;67;5785657;6252001;48.5,,
OKS;Oshkosh;Oshkosh;United States;US;41.4;-102.333333;67;5265838;6252001;41.4,,
STE;Stevens Point;Stevens Point;United States;US;41.433333;20.166667;67;5274644;6252001;41.433333,,
UNS;Umnak;Umnak Island;United States;US;26.8;98.083333;67;\N;6252001;26.8,,
ZTL;Bus Station;Telluride;United States;US;42.095278;8.709722;67;5441199;6252001;42.095278,,
CDW;Caldwell Wright;Caldwell,-74.281389,
WAY;Greene County;Waynesburg;United States;US;39.9;-80.144167;67;5175935;6252001;39.9,,
MXE;Maxton;Maxton;United States;US;34.733333;-79.35;67;4478372;6252001;34.733333,,
ALS;Municipal;Alamosa;United States;US;37.433333;-105.866667;67;5411479;6252001;37.433333,,
NUL;Nulato;Nulato;United States;US;64.733333;-158.1;67;\N;6252001;64.733333,,
SSW;Stuart Island;Stuart Island;United States;US;48.7;-123.2;67;\N;6252001;48.7,,
FRM;Fairmont;Fairmont;United States;US;43.65;-94.416667;67;5026114;6252001;43.65,,
MGC;Michigan City Arpt;Michigan City;United States;US;41.7;-86.816667;67;4923531;6252001;41.7,,
CNM;Carlsbad;Carlsbad;United States;US;32.333333;-104.266667;67;5460459;6252001;32.333333,,
DGB;Danger Bay;Danger Bay;United States;US;58.083333;-152.75;67;\N;6252001;58.083333,,
EAR;Kearney;Kearney;United States;US;40.733333;-99.016667;67;5071348;6252001;40.733333,,
MVC;Monroe - Walton County;Monroeville;United States;US;10.1;18.75;67;5201734;6252001;10.1,,
MLI;Quad-City;Moline;United States;US;41.45;-90.516667;67;4902476;6252001;41.45,,
CNU;Martin Johnson;Chanute;United States;US;37.683333;-95.45;67;4269392;6252001;37.683333,,
ARX;Asbury Park;Neptune,-74.09,
KVC;King Cove;King Cove;United States;US;55.066667;-162.316667;67;\N;6252001;55.066667,,
KWP;Village SPB;West Point;United States;US;57.766667;-153.55;67;5784580;6252001;57.766667,,
PWK;Pal-Waukee;Chicago;United States;US;42.0;-87.966667;67;4887398;6252001;42.0,,
RHV;Reid-hillview;San Jose;United States;US;22.916667;-80.883333;67;5392171;6252001;22.916667,,
AVX;Avalon Bay;Catalina Island;United States;US;33.333333;-118.35;67;\N;6252001;33.333333,,
DBN;Municipal;Dublin;United States;US;32.55;-82.983333;67;5344157;6252001;32.55,,
BZT;Hinkles Ferry;Brazoria;United States;US;29.05;-95.566667;67;4676131;6252001;29.05,,
OSU;Ohio State University;Columbus;United States;US;40.066667;-83.066667;67;5645893;6252001;40.066667,,
RNG;Rangely;Rangely;United States;US;40.094722;-108.760556;67;5581213;6252001;40.094722,,
MUO;AFB;Mountain Home;United States;US;-32.816667;27.133333;67;5601615;6252001;-32.816667,,
ARC;Arctic Village;Arctic Village;United States;US;68.116667;-145.583333;67;\N;6252001;68.116667,,
BKL;Burke Lakefront;Cleveland;United States;US;41.511111;-81.688889;67;5248933;6252001;41.511111,,
SUW;Richard I Bong Arpt;Superior;United States;US;46.733333;-92.166667;67;5440838;6252001;46.733333,,
OLU;Columbus Municipal;Columbus,-97.342778,
TWH;Two Harbors;Catalina Island;United States;US;41.633333;-120.05;67;\N;6252001;41.633333,,
BFI;Boeing Field/King County International Airport;Seattle;United States;US;47.53;-122.301944;67;5809844;6252001;47.53,,
FAI;Fairbanks International Airport;Fairbanks;United States;US;64.816667;-147.866667;67;5861897;6252001;64.816667,,
MOP;Municipal;Mount Pleasant;United States;US;43.616667;-84.733333;67;5543514;6252001;43.616667,,
CBA;Corner Bay;Corner Bay;United States;US;57.716667;-135.2;67;\N;6252001;57.716667,,
EUG;Eugene;Eugene;United States;US;44.116667;-123.216667;67;5725846;6252001;44.116667,,
PRF;Port Johnson;Port Johnson;United States;US;55.122222;-132.05;67;\N;6252001;55.122222,,
CEC;Mc Namara Fld;Crescent City;United States;US;41.783333;-124.233333;67;5562087;6252001;41.783333,,
CXL;International;Calexico;United States;US;32.666667;-115.516667;67;5332698;6252001;32.666667,,
CAO;Clayton;Clayton;United States;US;36.45;-103.183333;67;5462269;6252001;36.45,,
IKK;Greater Kankakee;Kankakee;United States;US;41.066667;-87.85;67;4898182;6252001;41.066667,,
MVE;Montevideo-Chippewa;Montevideo,-95.710278,
KNK;Kakhonak;Kakhonak;United States;US;59.433333;-154.85;67;\N;6252001;59.433333,,
HYL;SPB;Hollis;United States;US;55.483333;-132.65;67;5087559;6252001;55.483333,,
ZTN;Trenton Rail STN;Philadelphia;United States;US;29.483333;31.066667;67;5131095;6252001;29.483333,,
APH;Camp A P Hill;Bowling Green;United States;US;38.05;-77.35;67;5147968;6252001;38.05,,
FIL;Municipal;Fillmore;United States;US;38.966667;-112.333333;67;5539097;6252001;38.966667,,
DPK;Deer Park;Deer Park;United States;US;40.766667;-73.333333;67;5792143;6252001;40.766667,,
FSN;Haley AAF;Fort Sheridan;United States;US;19.833333;-72.5;67;\N;6252001;19.833333,,
HOT;Memorial Field;Hot Springs;United States;US;34.483333;-93.1;67;5765751;6252001;34.483333,,
KPH;Pauloff Harbor SPB;Pauloff Harbor;United States;US;54.466667;-162.7;67;\N;6252001;54.466667,,
PLY;Plymouth;Plymouth;United States;US;41.366667;-86.3;67;5383872;6252001;41.366667,,
DTA;Delta;Delta;United States;US;39.383333;-112.5;67;5538080;6252001;39.383333,,
AFO;Municipal;Afton;United States;US;42.716667;-110.933333;67;5816861;6252001;42.716667,,
TNU;Municipal;Newton;United States;US;41.7;-93.05;67;5101848;6252001;41.7,,
EAN;Phifer Field;Wheatland;United States;US;42.058333;-104.919444;67;5842753;6252001;42.058333,,
SIT;Sitka;Sitka;United States;US;57.066667;-135.35;67;5557293;6252001;57.066667,,
DBS;Dubois;Dubois;United States;US;44.166667;-112.233333;67;\N;6252001;44.166667,,
RMC;Machesney;Rockford;United States;US;-32.85;24.166667;67;5168451;6252001;-32.85,,
DVT;Phoenix Deer Valley Airport;Phoenix;United States;US;33.688333;-112.0825;67;5745656;6252001;33.688333,,
SBS;Steamboat Springs;Steamboat Springs;United States;US;40.516667;-106.866667;67;5582371;6252001;40.516667,,
WJF;William J Fox;Lancaster;United States;US;34.7;-118.133333;67;5364940;6252001;34.7,,
UVA;Garner Fld;Uvalde;United States;US;29.2;-99.733333;67;4738721;6252001;29.2,,
KEH;Kenmore Air Harbor;Kenmore Air Harbor;United States;US;47.738333;-122.268056;67;\N;6252001;47.738333,,
MEM;Memphis International;Memphis;United States;US;35.066667;-89.966667;67;5526145;6252001;35.066667,,
MRI;Merrill Field;Anchorage;United States;US;61.2;-149.833333;67;5879400;6252001;61.2,,
BHM;Birmingham;Birmingham;United States;US;33.566667;-86.75;67;4986172;6252001;33.566667,,
GTR;Golden Triangle Reg.;Columbus;United States;US;33.466667;-88.383333;67;5645893;6252001;33.466667,,
PTR;Pleasant Harbour;Pleasant Harbour;United States;US;57.833333;-153.25;67;\N;6252001;57.833333,,
RIE;Rice Lake;Rice Lake;United States;US;45.5;-91.733333;67;5268798;6252001;45.5,,
CMX;Houghton County;Hancock;United States;US;47.123611;-88.573333;67;5119916;6252001;47.123611,,
BAM;Lander County;Battle Mountain;United States;US;40.633333;-116.933333;67;5701361;6252001;40.633333,,
TIK;Tinker AFB;Oklahoma City;United States;US;35.414722;-97.386667;67;4544349;6252001;35.414722,,
JAO;Beaver Ruin;Atlanta;United States;US;9.716667;-82.983333;67;4883772;6252001;9.716667,,
BPA;Grumman;Bethpage;United States;US;40.75;-73.483333;67;5108955;6252001;40.75,,
NNL;Nondalton;Nondalton;United States;US;60.0;-154.816667;67;\N;6252001;60.0,,
UDD;Bermuda Dunes;Palm Springs;United States;US;33.733333;-116.266667;67;5380668;6252001;33.733333,,
ZRZ;New Carrolton RR;Washington;United States;US;49.0;-72.5;67;5549222;6252001;49.0,,
SXC;Avalo Vor/WP;Catalina Island;United States;US;-21.583333;-67.583333;67;\N;6252001;-21.583333,,
RSX;Rouses Point;Rouses Point;United States;US;44.984722;-73.352222;67;5134565;6252001;44.984722,,
HTH;Hawthorne;Hawthorne;United States;US;38.535278;-118.633611;67;5505321;6252001;38.535278,,
LFI;Langley AFB;Hampton;United States;US;52.166667;-2.016667;67;5098787;6252001;52.166667,,
NUI;Nuiqsut;Nuiqsut;United States;US;70.216667;-150.916667;67;\N;6252001;70.216667,,
KLL;Levelock;Levelock;United States;US;59.116667;-156.883333;67;\N;6252001;59.116667,,
MFE;Mc Allen Miller International;Mc Allen,-98.238611,
SBY;Wicomico Regional;Salisbury-Ocean City;United States;US;38.333333;-75.516667;67;\N;6252001;38.333333,,
GHM;Municipal;Centerville;United States;US;35.783333;-87.466667;67;5772654;6252001;35.783333,,
GAK;Gakona;Gakona;United States;US;62.3;-145.3;67;\N;6252001;62.3,,
LNR;Tri County;Lone Rock;United States;US;43.183333;-90.2;67;\N;6252001;43.183333,,
HKB;Healy Lake;Healy Lake;United States;US;63.866667;-148.966667;67;\N;6252001;63.866667,,
PTS;Municipal;Pittsburg;United States;US;37.45;-94.733333;67;5383465;6252001;37.45,,
OLD;Old Town;Old Town;United States;US;44.95;-68.666667;67;4974231;6252001;44.95,,
PBG;Plattsburgh International;Plattsburgh;United States;US;44.650833;73.468056;67;5131692;6252001;44.650833,,
CTB;Cut Bank;Cut Bank;United States;US;48.633333;-112.333333;67;5647469;6252001;48.633333,,
CGA;Craig SPB;Craig;United States;US;55.483333;-133.15;67;5845544;6252001;55.483333,,
MIV;Millville;Millville;United States;US;39.366667;-75.083333;67;5778379;6252001;39.366667,,
SGY;Municipal;Skagway;United States;US;59.483333;-135.3;67;\N;6252001;59.483333,,
AUW;Municipal;Wausau;United States;US;44.766667;-89.680556;67;5278120;6252001;44.766667,,
XNA;Northwest Arkansas Regional;Fayetteville,-94.306667,
HVR;City County;Havre;United States;US;48.55;-109.766667;67;5656497;6252001;48.55,,
DJN;Delta Junction;Delta Junction;United States;US;64.033333;-145.683333;67;\N;6252001;64.033333,,
HHR;Hawthorne;Hawthorne;United States;US;33.916667;-118.35;67;5505321;6252001;33.916667,,
LSN;Los Banos;Los Banos;United States;US;37.066667;-120.85;67;5368453;6252001;37.066667,,
JGC;Heliport;Grand Canyon;United States;US;35.975;-112.140278;67;\N;6252001;35.975,,
SBM;Memorial;Sheboygan;United States;US;43.762222;-87.850833;67;5272893;6252001;43.762222,,
VIK;Airstrip;Kavik;United States;US;39.733333;36.4;67;\N;6252001;39.733333,,
NOH;Chicago NAS;Chicago;United States;US;17.8;-88.3;67;4887398;6252001;17.8,,
OUN;Max Westheimer;Norman;United States;US;35.158333;-97.466667;67;4543762;6252001;35.158333,,
CSQ;Municipal;Creston;United States;US;41.066667;-94.366667;67;5151415;6252001;41.066667,,
NHZ;NAS;Brunswick;United States;US;50.933333;5.95;67;5148480;6252001;50.933333,,
PCA;Portage Creek;Portage Creek;United States;US;60.833333;-150.0;67;\N;6252001;60.833333,,
MUE;Kamuela;Kamuela;United States;US;20.0;-155.683333;67;\N;6252001;20.0,,
OAR;Marina Municipal;Marina,-121.762222,
LLY;Burlington County;Mount Holly;United States;US;39.983333;-74.783333;67;4503134;6252001;39.983333,,
MXA;Municipal;Manila;United States;US;4.766667;-74.433333;67;4120426;6252001;4.766667,,
OLE;Municipal;Olean;United States;US;42.233333;-78.366667;67;5129780;6252001;42.233333,,
LVD;Lime Village;Lime Village;United States;US;61.35;-155.466667;67;\N;6252001;61.35,,
MTP;Montauk Airport;Montauk;United States;US;41.083333;-71.916667;67;5127321;6252001;41.083333,,
GLR;Otsego County;Gaylord;United States;US;45.016667;-84.7;67;5027765;6252001;45.016667,,
OGA;Searle Field;Ogallala;United States;US;41.133333;-101.716667;67;5698040;6252001;41.133333,,
ZTF;Stamford Rail STN;Westchester County;United States;US;21.65;-72.466667;67;\N;6252001;21.65,,
COD;Yellowstone Regional;Cody/Yellowstone;United States;US;44.516667;-109.033333;67;5821593;6252001;44.516667,,
ADG;Lenawee County;Adrian;United States;US;41.9;-84.033333;67;5015882;6252001;41.9,,
RIV;March ARB;Riverside;United States;US;33.880833;-117.259444;67;5387877;6252001;33.880833,,
CRT;Municipal;Crossett;United States;US;33.133333;-91.966667;67;4107198;6252001;33.133333,,
MYU;Ellis Field;Mekoryuk;United States;US;60.383333;-166.2;67;\N;6252001;60.383333,,
BFM;Mob Aerospace;Mobile;United States;US;47.25;-52.85;67;4076598;6252001;47.25,,
ETN;Municipal;Eastland;United States;US;32.416667;-98.8;67;4688071;6252001;32.416667,,
RWI;Rocky Mount-wilson;Rocky Mount,-77.891944,
GQQ;Galion;Galion;United States;US;40.733333;-82.8;67;5155414;6252001;40.733333,,
